Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-04-20,237,Aquim PF Eye Drop,Ophthalmic,10,104.28,1042.8,Saturday,True,4,Summer,2024,16,29.1,38.9,34.0,32.5,5.9,Summer,33.0,11.0,14.0,10.714285714285714,15.0,15.3,-0.6764705882352942
2024-04-24,237,Aquim PF Eye Drop,Ophthalmic,13,104.28,1355.64,Wednesday,False,4,Summer,2024,17,28.6,39.3,34.0,32.4,0.0,Summer,10.0,11.0,17.0,11.142857142857142,15.142857142857142,15.166666666666666,0.2727272727272727
2024-05-05,237,Aquim PF Eye Drop,Ophthalmic,3,104.28,312.84,Sunday,True,5,Summer,2024,18,25.4,41.4,33.4,40.7,0.0,Summer,12.0,10.0,11.0,9.857142857142858,14.642857142857142,14.9,-0.6923076923076923
2024-05-30,237,Aquim PF Eye Drop,Ophthalmic,9,104.28,938.52,Thursday,False,5,Summer,2024,22,32.0,39.1,35.6,49.4,7.1,Summer,19.0,27.0,8.0,8.428571428571429,13.357142857142858,14.933333333333334,-0.5
2024-07-20,237,Aquim PF Eye Drop,Ophthalmic,9,104.28,938.52,Saturday,True,7,Monsoon,2024,29,25.8,30.9,28.4,71.8,98.3,Monsoon,5.0,24.0,23.0,9.0,12.285714285714286,14.466666666666667,0.6666666666666666
2024-08-24,237,Aquim PF Eye Drop,Ophthalmic,13,104.28,1355.64,Saturday,True,8,Monsoon,2024,34,27.7,31.4,29.6,76.0,0.0,Monsoon,12.0,19.0,12.0,9.142857142857142,11.857142857142858,14.5,0.07692307692307693
2024-08-25,237,Aquim PF Eye Drop,Ophthalmic,15,104.28,1564.2,Sunday,True,8,Monsoon,2024,34,24.8,35.0,29.9,81.6,145.9,Monsoon,7.0,11.0,9.0,10.285714285714286,12.142857142857142,14.7,1.0
2024-08-27,237,Aquim PF Eye Drop,Ophthalmic,9,104.28,938.52,Tuesday,False,8,Monsoon,2024,35,23.0,34.2,28.6,82.2,135.3,Monsoon,10.0,33.0,24.0,10.142857142857142,10.428571428571429,14.2,-0.09090909090909091
2024-09-17,237,Aquim PF Eye Drop,Ophthalmic,21,104.28,2189.88,Tuesday,False,9,Monsoon,2024,38,24.1,34.8,29.5,85.1,120.9,Monsoon,13.0,10.0,18.0,11.285714285714286,11.214285714285714,14.3,0.5714285714285714
2024-10-02,237,Aquim PF Eye Drop,Ophthalmic,11,104.28,1147.08,Wednesday,False,10,Spring,2024,40,21.3,33.4,27.4,70.1,0.0,Spring,3.0,12.0,30.0,12.428571428571429,11.142857142857142,13.666666666666666,2.0
2024-12-06,237,Aquim PF Eye Drop,Ophthalmic,18,104.28,1877.04,Friday,False,12,Winter,2024,49,12.0,28.4,20.2,55.1,0.0,Winter,9.0,19.0,4.0,13.714285714285714,11.071428571428571,14.133333333333333,0.9
2023-02-21,259,Alphadol 0.25mcg Capsule,Supplement,26,231.42,6016.92,Tuesday,False,2,Winter,2023,8,13.8,28.1,21.0,57.2,0.0,Winter,2.0,1.0,4.0,20.142857142857142,18.071428571428573,13.833333333333334,8.0
2023-03-19,259,Alphadol 0.25mcg Capsule,Supplement,7,231.42,1619.94,Sunday,True,3,Summer,2023,11,26.6,38.0,32.3,41.8,0.0,Summer,8.0,18.0,6.0,20.0,17.285714285714285,13.866666666666667,-0.1111111111111111
2023-03-21,259,Alphadol 0.25mcg Capsule,Supplement,27,231.42,6248.34,Tuesday,False,3,Summer,2023,12,30.7,35.2,32.9,41.3,0.0,Summer,20.0,16.0,2.0,21.0,18.071428571428573,14.7,0.3333333333333333
2023-03-24,259,Alphadol 0.25mcg Capsule,Supplement,13,231.42,3008.46,Friday,False,3,Summer,2023,12,26.9,36.9,31.9,45.0,0.0,Summer,30.0,14.0,28.0,18.571428571428573,18.0,14.2,-0.5483870967741935
2023-05-01,259,Alphadol 0.25mcg Capsule,Supplement,2,231.42,462.84,Monday,False,5,Summer,2023,18,31.1,43.6,37.4,40.6,0.0,Summer,6.0,29.0,19.0,18.0,16.071428571428573,13.633333333333333,-0.5714285714285714
2023-05-20,259,Alphadol 0.25mcg Capsule,Supplement,10,231.42,2314.2,Saturday,True,5,Summer,2023,20,28.2,35.1,31.6,45.6,0.0,Summer,21.0,4.0,3.0,16.428571428571427,16.5,13.866666666666667,-0.5
2023-06-21,259,Alphadol 0.25mcg Capsule,Supplement,13,231.42,3008.46,Wednesday,False,6,Monsoon,2023,25,23.6,30.1,26.8,85.3,101.2,Monsoon,30.0,29.0,22.0,14.0,15.357142857142858,13.566666666666666,-0.5483870967741935
2023-07-22,259,Alphadol 0.25mcg Capsule,Supplement,11,231.42,2545.62,Saturday,True,7,Monsoon,2023,29,24.0,30.7,27.3,86.4,20.1,Monsoon,26.0,2.0,4.0,11.857142857142858,16.0,13.8,-0.5555555555555556
2023-07-24,259,Alphadol 0.25mcg Capsule,Supplement,24,231.42,5554.08,Monday,False,7,Monsoon,2023,30,23.8,33.0,28.4,73.7,128.3,Monsoon,7.0,8.0,7.0,14.285714285714286,17.142857142857142,14.366666666666667,2.125
2023-07-27,259,Alphadol 0.25mcg Capsule,Supplement,15,231.42,3471.3,Thursday,False,7,Monsoon,2023,30,23.1,29.8,26.4,84.4,0.0,Monsoon,27.0,20.0,4.0,12.571428571428571,16.785714285714285,14.733333333333333,-0.42857142857142855
2023-08-23,259,Alphadol 0.25mcg Capsule,Supplement,27,231.42,6248.34,Wednesday,False,8,Monsoon,2023,34,27.6,30.3,29.0,84.2,135.6,Monsoon,13.0,30.0,6.0,14.571428571428571,16.571428571428573,15.433333333333334,1.0
2023-09-15,259,Alphadol 0.25mcg Capsule,Supplement,23,231.42,5322.66,Friday,False,9,Monsoon,2023,37,22.6,31.9,27.2,76.4,13.5,Monsoon,2.0,6.0,9.0,17.571428571428573,17.785714285714285,15.9,7.0
2023-09-24,259,Alphadol 0.25mcg Capsule,Supplement,18,231.42,4165.56,Sunday,True,9,Monsoon,2023,38,23.9,32.3,28.1,70.7,0.0,Monsoon,10.0,21.0,13.0,18.714285714285715,17.571428571428573,16.066666666666666,0.7272727272727273
2023-09-28,259,Alphadol 0.25mcg Capsule,Supplement,7,231.42,1619.94,Thursday,False,9,Monsoon,2023,39,27.7,30.2,29.0,93.3,98.3,Monsoon,13.0,30.0,13.0,17.857142857142858,15.928571428571429,15.866666666666667,-0.42857142857142855
2023-10-19,259,Alphadol 0.25mcg Capsule,Supplement,13,231.42,3008.46,Thursday,False,10,Spring,2023,42,18.8,33.5,26.2,71.1,12.8,Spring,11.0,26.0,15.0,18.142857142857142,15.0,15.8,0.16666666666666666
2023-11-02,259,Alphadol 0.25mcg Capsule,Supplement,29,231.42,6711.18,Thursday,False,11,Spring,2023,44,23.0,33.7,28.4,71.2,0.0,Spring,24.0,7.0,10.0,18.857142857142858,16.571428571428573,16.433333333333334,0.2
2023-11-08,259,Alphadol 0.25mcg Capsule,Supplement,8,231.42,1851.36,Wednesday,False,11,Spring,2023,45,22.3,28.6,25.5,58.2,0.0,Spring,15.0,27.0,1.0,17.857142857142858,15.214285714285714,16.666666666666668,-0.4375
2023-11-16,259,Alphadol 0.25mcg Capsule,Supplement,7,231.42,1619.94,Thursday,False,11,Spring,2023,46,24.1,33.7,28.9,73.3,0.0,Spring,27.0,13.0,18.0,15.0,14.785714285714286,16.3,-0.7142857142857143
2023-11-18,259,Alphadol 0.25mcg Capsule,Supplement,15,231.42,3471.3,Saturday,True,11,Spring,2023,46,22.8,32.1,27.5,71.5,0.0,Spring,23.0,2.0,16.0,13.857142857142858,15.714285714285714,16.266666666666666,-0.3333333333333333
2023-11-23,259,Alphadol 0.25mcg Capsule,Supplement,24,231.42,5554.08,Thursday,False,11,Spring,2023,47,19.0,30.4,24.7,70.8,0.0,Spring,18.0,10.0,14.0,14.714285714285714,16.714285714285715,16.6,0.3157894736842105
2023-12-02,259,Alphadol 0.25mcg Capsule,Supplement,16,231.42,3702.72,Saturday,True,12,Winter,2023,48,15.0,27.2,21.1,52.4,0.0,Winter,7.0,13.0,29.0,16.0,16.928571428571427,16.166666666666668,1.125
2024-01-04,259,Alphadol 0.25mcg Capsule,Supplement,24,231.42,5554.08,Thursday,False,1,Winter,2024,1,10.5,23.2,16.8,56.6,0.0,Winter,13.0,11.0,4.0,17.571428571428573,17.857142857142858,16.833333333333332,0.7857142857142857
2024-01-26,259,Alphadol 0.25mcg Capsule,Supplement,17,231.42,3934.14,Friday,False,1,Winter,2024,4,13.8,26.0,19.9,52.8,0.0,Winter,29.0,24.0,29.0,15.857142857142858,17.357142857142858,16.433333333333334,-0.4
2024-01-30,259,Alphadol 0.25mcg Capsule,Supplement,7,231.42,1619.94,Tuesday,False,1,Winter,2024,5,15.0,26.2,20.6,67.0,0.0,Winter,8.0,15.0,2.0,15.714285714285714,16.785714285714285,16.6,-0.1111111111111111
2024-02-19,259,Alphadol 0.25mcg Capsule,Supplement,25,231.42,5785.5,Monday,False,2,Winter,2024,8,15.5,25.8,20.6,54.9,0.0,Winter,7.0,27.0,8.0,18.285714285714285,16.642857142857142,17.166666666666668,2.25
2024-02-20,259,Alphadol 0.25mcg Capsule,Supplement,22,231.42,5091.24,Tuesday,False,2,Winter,2024,8,16.5,29.8,23.1,54.4,0.0,Winter,15.0,23.0,20.0,19.285714285714285,16.571428571428573,17.233333333333334,0.4375
2024-02-26,259,Alphadol 0.25mcg Capsule,Supplement,18,231.42,4165.56,Monday,False,2,Winter,2024,9,18.0,29.3,23.7,57.7,0.0,Winter,24.0,18.0,30.0,18.428571428571427,16.571428571428573,16.833333333333332,-0.24
2024-04-09,259,Alphadol 0.25mcg Capsule,Supplement,23,231.42,5322.66,Tuesday,False,4,Summer,2024,15,29.7,38.1,33.9,46.4,0.0,Summer,16.0,7.0,6.0,19.428571428571427,17.714285714285715,17.4,0.4117647058823529
2024-04-27,259,Alphadol 0.25mcg Capsule,Supplement,12,231.42,2777.04,Saturday,True,4,Summer,2024,17,28.7,40.5,34.6,47.7,0.0,Summer,24.0,13.0,21.0,17.714285714285715,17.642857142857142,17.1,-0.48
2024-05-03,259,Alphadol 0.25mcg Capsule,Supplement,9,231.42,2082.78,Friday,False,5,Summer,2024,18,28.1,37.7,32.9,33.5,0.0,Summer,17.0,29.0,30.0,16.571428571428573,16.214285714285715,16.4,-0.4444444444444444
2024-06-01,259,Alphadol 0.25mcg Capsule,Supplement,12,231.42,2777.04,Saturday,True,6,Monsoon,2024,22,28.0,34.0,31.0,83.2,5.2,Monsoon,7.0,8.0,26.0,17.285714285714285,16.5,15.933333333333334,0.625
2024-07-08,259,Alphadol 0.25mcg Capsule,Supplement,8,231.42,1851.36,Monday,False,7,Monsoon,2024,28,24.1,30.8,27.4,88.5,58.2,Monsoon,25.0,7.0,7.0,14.857142857142858,16.571428571428573,15.966666666666667,-0.6538461538461539
2024-09-11,259,Alphadol 0.25mcg Capsule,Supplement,25,231.42,5785.5,Wednesday,False,9,Monsoon,2024,37,25.3,29.6,27.4,79.2,93.2,Monsoon,22.0,15.0,27.0,15.285714285714286,17.285714285714285,15.9,0.13043478260869565
2024-09-22,259,Alphadol 0.25mcg Capsule,Supplement,6,231.42,1388.52,Sunday,True,9,Monsoon,2024,38,27.8,29.3,28.5,84.6,0.0,Monsoon,18.0,24.0,13.0,13.571428571428571,16.0,15.666666666666666,-0.631578947368421
2024-10-10,259,Alphadol 0.25mcg Capsule,Supplement,16,231.42,3702.72,Thursday,False,10,Spring,2024,41,24.9,31.9,28.4,74.2,0.0,Spring,23.0,16.0,2.0,12.571428571428571,16.0,16.133333333333333,-0.2916666666666667
2024-10-24,259,Alphadol 0.25mcg Capsule,Supplement,12,231.42,2777.04,Thursday,False,10,Spring,2024,43,23.2,32.1,27.7,70.5,0.0,Spring,12.0,24.0,10.0,12.571428571428571,15.142857142857142,16.2,0.0
2024-11-14,259,Alphadol 0.25mcg Capsule,Supplement,18,231.42,4165.56,Thursday,False,11,Spring,2024,46,18.7,34.8,26.7,71.2,0.0,Spring,9.0,17.0,13.0,13.857142857142858,15.214285714285714,16.366666666666667,0.9
2024-12-01,259,Alphadol 0.25mcg Capsule,Supplement,18,231.42,4165.56,Sunday,True,12,Winter,2024,48,15.1,25.6,20.3,64.0,0.0,Winter,12.0,7.0,11.0,14.714285714285714,16.0,16.6,0.46153846153846156
2023-10-16,346,Alcarex Eye Drop,Antihistamine,9,396.84,3571.56,Monday,False,10,Spring,2023,42,25.0,29.3,27.1,70.5,0.0,Spring,9.0,36.0,24.0,20.428571428571427,21.571428571428573,25.266666666666666,0.0
2023-11-16,346,Alcarex Eye Drop,Antihistamine,37,396.84,14683.08,Thursday,False,11,Spring,2023,46,24.1,33.7,28.9,73.3,0.0,Spring,12.0,24.0,18.0,24.0,22.5,25.9,1.9230769230769231
2023-12-04,346,Alcarex Eye Drop,Antihistamine,33,396.84,13095.72,Monday,False,12,Winter,2023,49,16.3,28.9,22.6,55.2,2.8,Winter,38.0,12.0,35.0,23.285714285714285,24.0,25.833333333333332,-0.1282051282051282
2023-12-06,346,Alcarex Eye Drop,Antihistamine,35,396.84,13889.4,Wednesday,False,12,Winter,2023,49,14.1,24.3,19.2,66.6,0.0,Winter,34.0,59.0,47.0,23.428571428571427,22.285714285714285,25.433333333333334,0.02857142857142857
2023-12-08,346,Alcarex Eye Drop,Antihistamine,33,396.84,13095.72,Friday,False,12,Winter,2023,49,13.0,24.2,18.6,70.0,0.4,Winter,11.0,21.0,46.0,26.571428571428573,23.142857142857142,25.0,1.8333333333333333
2023-12-26,346,Alcarex Eye Drop,Antihistamine,17,396.84,6746.28,Tuesday,False,12,Winter,2023,52,10.3,26.1,18.2,57.5,0.0,Winter,12.0,25.0,9.0,27.285714285714285,22.571428571428573,25.266666666666666,0.38461538461538464
2024-01-09,346,Alcarex Eye Drop,Antihistamine,35,396.84,13889.4,Tuesday,False,1,Winter,2024,2,16.7,26.9,21.8,52.6,0.0,Winter,27.0,9.0,16.0,28.428571428571427,24.428571428571427,25.9,0.2857142857142857
2024-01-26,346,Alcarex Eye Drop,Antihistamine,20,396.84,7936.8,Friday,False,1,Winter,2024,4,13.8,26.0,19.9,52.8,0.0,Winter,9.0,9.0,31.0,30.0,25.214285714285715,25.533333333333335,1.1
2024-01-30,346,Alcarex Eye Drop,Antihistamine,34,396.84,13492.56,Tuesday,False,1,Winter,2024,5,15.0,26.2,20.6,67.0,0.0,Winter,37.0,12.0,39.0,29.571428571428573,26.785714285714285,25.366666666666667,-0.07894736842105263
2024-03-01,346,Alcarex Eye Drop,Antihistamine,16,396.84,6349.44,Friday,False,3,Summer,2024,9,29.2,41.2,35.2,38.5,0.1,Summer,33.0,38.0,8.0,27.142857142857142,25.214285714285715,25.633333333333333,-0.5
2024-03-28,346,Alcarex Eye Drop,Antihistamine,29,396.84,11508.36,Thursday,False,3,Summer,2024,13,31.8,40.0,35.9,35.5,9.2,Summer,35.0,34.0,30.0,26.285714285714285,24.857142857142858,25.6,-0.16666666666666666
2024-04-12,346,Alcarex Eye Drop,Antihistamine,22,396.84,8730.48,Friday,False,4,Summer,2024,15,31.5,35.2,33.4,35.6,5.2,Summer,33.0,11.0,37.0,24.714285714285715,25.642857142857142,25.1,-0.3235294117647059
2024-04-21,346,Alcarex Eye Drop,Antihistamine,14,396.84,5555.76,Sunday,True,4,Summer,2024,16,27.7,40.6,34.1,47.1,0.0,Summer,17.0,12.0,19.0,24.285714285714285,25.785714285714285,24.933333333333334,-0.16666666666666666
2024-04-22,346,Alcarex Eye Drop,Antihistamine,28,396.84,11111.52,Monday,False,4,Summer,2024,17,31.8,38.6,35.2,36.1,4.6,Summer,35.0,27.0,28.0,23.285714285714285,25.857142857142858,24.933333333333334,-0.19444444444444445
2024-04-26,346,Alcarex Eye Drop,Antihistamine,11,396.84,4365.24,Friday,False,4,Summer,2024,17,26.1,41.1,33.6,31.3,0.0,Summer,20.0,9.0,40.0,22.0,26.0,23.966666666666665,-0.42857142857142855
2024-06-10,346,Alcarex Eye Drop,Antihistamine,20,396.84,7936.8,Monday,False,6,Monsoon,2024,24,25.9,30.6,28.3,84.4,120.0,Monsoon,34.0,37.0,17.0,20.0,24.785714285714285,24.066666666666666,-0.4
2024-06-12,346,Alcarex Eye Drop,Antihistamine,23,396.84,9127.32,Wednesday,False,6,Monsoon,2024,24,27.0,30.3,28.7,94.5,56.9,Monsoon,16.0,33.0,36.0,21.0,24.071428571428573,23.633333333333333,0.4117647058823529
2024-06-22,346,Alcarex Eye Drop,Antihistamine,28,396.84,11111.52,Saturday,True,6,Monsoon,2024,25,26.5,29.8,28.2,83.6,96.4,Monsoon,29.0,35.0,24.0,20.857142857142858,23.571428571428573,23.766666666666666,-0.03333333333333333
2024-06-25,346,Alcarex Eye Drop,Antihistamine,29,396.84,11508.36,Tuesday,False,6,Monsoon,2024,26,24.0,30.2,27.1,91.9,71.3,Monsoon,22.0,33.0,12.0,21.857142857142858,23.285714285714285,24.333333333333332,0.30434782608695654
2024-06-27,346,Alcarex Eye Drop,Antihistamine,38,396.84,15079.92,Thursday,False,6,Monsoon,2024,26,27.5,29.3,28.4,94.7,76.9,Monsoon,14.0,17.0,59.0,25.285714285714285,24.785714285714285,23.633333333333333,1.6
2024-07-12,346,Alcarex Eye Drop,Antihistamine,15,396.84,5952.6,Friday,False,7,Monsoon,2024,28,24.4,30.7,27.5,93.1,43.2,Monsoon,28.0,35.0,21.0,23.428571428571427,23.357142857142858,23.433333333333334,-0.4482758620689655
2024-08-10,346,Alcarex Eye Drop,Antihistamine,28,396.84,11111.52,Saturday,True,8,Monsoon,2024,32,25.7,32.3,29.0,94.9,1.5,Monsoon,11.0,20.0,25.0,25.857142857142858,23.928571428571427,23.533333333333335,1.4166666666666667
2024-08-21,346,Alcarex Eye Drop,Antihistamine,11,396.84,4365.24,Wednesday,False,8,Monsoon,2024,34,24.9,31.0,28.0,92.3,0.0,Monsoon,20.0,34.0,9.0,24.571428571428573,22.285714285714285,23.6,-0.42857142857142855
2024-08-31,346,Alcarex Eye Drop,Antihistamine,24,396.84,9524.16,Saturday,True,8,Monsoon,2024,35,25.5,30.2,27.9,94.2,51.0,Monsoon,23.0,16.0,9.0,24.714285714285715,22.857142857142858,24.1,0.041666666666666664
2024-09-02,346,Alcarex Eye Drop,Antihistamine,10,396.84,3968.4,Monday,False,9,Monsoon,2024,36,26.6,34.0,30.3,77.3,0.8,Monsoon,28.0,29.0,12.0,22.142857142857142,21.5,24.033333333333335,-0.6206896551724138
2024-09-04,346,Alcarex Eye Drop,Antihistamine,33,396.84,13095.72,Wednesday,False,9,Monsoon,2024,36,24.7,31.7,28.2,89.2,0.0,Monsoon,29.0,22.0,38.0,22.714285714285715,22.285714285714285,23.866666666666667,0.13333333333333333
2024-09-12,346,Alcarex Eye Drop,Antihistamine,34,396.84,13492.56,Thursday,False,9,Monsoon,2024,37,27.3,30.9,29.1,90.2,135.2,Monsoon,38.0,14.0,34.0,22.142857142857142,23.714285714285715,23.866666666666667,-0.10256410256410256
2024-10-04,346,Alcarex Eye Drop,Antihistamine,29,396.84,11508.36,Friday,False,10,Spring,2024,40,21.1,28.7,24.9,62.7,0.0,Spring,15.0,28.0,11.0,24.142857142857142,23.785714285714285,24.466666666666665,0.875
2024-10-24,346,Alcarex Eye Drop,Antihistamine,35,396.84,13889.4,Thursday,False,10,Spring,2024,43,23.2,32.1,27.7,70.5,0.0,Spring,28.0,11.0,12.0,25.142857142857142,25.5,25.233333333333334,0.2413793103448276
2024-10-30,346,Alcarex Eye Drop,Antihistamine,53,396.84,21032.52,Wednesday,False,10,Spring,2024,44,23.0,32.8,27.9,58.8,8.2,Spring,11.0,20.0,27.0,31.142857142857142,27.857142857142858,26.1,3.5
2024-11-12,346,Alcarex Eye Drop,Antihistamine,23,396.84,9127.32,Tuesday,False,11,Spring,2024,46,24.7,32.0,28.3,57.6,0.0,Spring,24.0,23.0,9.0,31.0,27.857142857142858,26.566666666666666,-0.04
2024-12-02,346,Alcarex Eye Drop,Antihistamine,2,396.84,793.68,Monday,False,12,Winter,2024,49,13.2,23.2,18.2,56.2,0.0,Winter,10.0,28.0,37.0,29.857142857142858,26.0,25.4,-0.7272727272727273
2024-12-14,346,Alcarex Eye Drop,Antihistamine,7,396.84,2777.88,Saturday,True,12,Winter,2024,50,14.1,24.7,19.4,56.5,0.0,Winter,33.0,29.0,33.0,26.142857142857142,24.428571428571427,24.533333333333335,-0.7647058823529411
2023-06-15,364,Aginal-AT Tablet,Cardiovascular,17,312.1,5305.7,Thursday,False,6,Monsoon,2023,24,26.1,28.4,27.3,84.6,43.2,Monsoon,21.0,21.0,23.0,13.857142857142858,15.785714285714286,15.166666666666666,-0.18181818181818182
2023-07-04,364,Aginal-AT Tablet,Cardiovascular,10,312.1,3121.0,Tuesday,False,7,Monsoon,2023,27,23.5,31.9,27.7,85.6,104.1,Monsoon,23.0,16.0,13.0,12.0,15.357142857142858,15.066666666666666,-0.5416666666666666
2023-09-02,364,Aginal-AT Tablet,Cardiovascular,2,312.1,624.2,Saturday,True,9,Monsoon,2023,35,23.7,33.3,28.5,75.6,112.2,Monsoon,13.0,10.0,20.0,10.428571428571429,14.785714285714286,14.466666666666667,-0.7857142857142857
2023-09-03,364,Aginal-AT Tablet,Cardiovascular,9,312.1,2808.9,Sunday,True,9,Monsoon,2023,35,24.4,28.3,26.4,83.3,0.0,Monsoon,14.0,12.0,4.0,9.714285714285714,14.571428571428571,14.633333333333333,-0.3333333333333333
2023-10-04,364,Aginal-AT Tablet,Cardiovascular,14,312.1,4369.4,Wednesday,False,10,Spring,2023,40,22.0,29.7,25.9,69.9,0.0,Spring,3.0,17.0,17.0,11.285714285714286,14.357142857142858,14.533333333333333,2.75
2023-11-02,364,Aginal-AT Tablet,Cardiovascular,6,312.1,1872.6,Thursday,False,11,Spring,2023,44,23.0,33.7,28.4,71.2,0.0,Spring,6.0,34.0,10.0,11.285714285714286,12.357142857142858,14.4,0.0
2023-11-20,364,Aginal-AT Tablet,Cardiovascular,25,312.1,7802.5,Monday,False,11,Spring,2023,47,19.9,34.7,27.3,71.9,0.0,Spring,21.0,14.0,19.0,11.857142857142858,13.142857142857142,14.6,0.18181818181818182
2023-12-15,364,Aginal-AT Tablet,Cardiovascular,16,312.1,4993.6,Friday,False,12,Winter,2023,50,10.0,27.3,18.7,59.0,0.0,Winter,17.0,21.0,6.0,11.714285714285714,12.785714285714286,14.933333333333334,-0.05555555555555555
2024-01-02,364,Aginal-AT Tablet,Cardiovascular,30,312.1,9363.0,Tuesday,False,1,Winter,2024,1,14.1,27.5,20.8,59.1,2.6,Winter,10.0,23.0,31.0,14.571428571428571,13.285714285714286,14.9,1.8181818181818181
2024-01-17,364,Aginal-AT Tablet,Cardiovascular,25,312.1,7802.5,Wednesday,False,1,Winter,2024,3,13.3,22.1,17.7,68.6,0.0,Winter,2.0,13.0,17.0,17.857142857142858,14.142857142857142,15.166666666666666,7.666666666666667
2024-03-07,364,Aginal-AT Tablet,Cardiovascular,19,312.1,5929.9,Thursday,False,3,Summer,2024,10,28.1,40.0,34.1,32.1,0.0,Summer,9.0,14.0,24.0,19.285714285714285,14.5,15.0,1.0
2024-03-15,364,Aginal-AT Tablet,Cardiovascular,10,312.1,3121.0,Friday,False,3,Summer,2024,11,27.5,43.7,35.6,45.8,0.0,Summer,14.0,3.0,23.0,18.714285714285715,15.0,14.566666666666666,-0.26666666666666666
2024-04-02,364,Aginal-AT Tablet,Cardiovascular,10,312.1,3121.0,Tuesday,False,4,Summer,2024,14,28.7,44.4,36.6,40.0,0.0,Summer,6.0,6.0,4.0,19.285714285714285,15.285714285714286,14.766666666666667,0.5714285714285714
2024-04-20,364,Aginal-AT Tablet,Cardiovascular,8,312.1,2496.8,Saturday,True,4,Summer,2024,16,29.1,38.9,34.0,32.5,5.9,Summer,25.0,21.0,16.0,16.857142857142858,14.357142857142858,14.5,-0.6538461538461539
2024-04-29,364,Aginal-AT Tablet,Cardiovascular,26,312.1,8114.6,Monday,False,4,Summer,2024,18,28.1,40.5,34.3,33.9,0.0,Summer,16.0,17.0,7.0,18.285714285714285,15.0,15.133333333333333,0.5882352941176471
2024-06-09,364,Aginal-AT Tablet,Cardiovascular,11,312.1,3433.1,Sunday,True,6,Monsoon,2024,23,24.3,32.3,28.3,84.0,0.0,Monsoon,30.0,10.0,2.0,15.571428571428571,15.071428571428571,15.433333333333334,-0.6129032258064516
2024-06-19,364,Aginal-AT Tablet,Cardiovascular,19,312.1,5929.9,Wednesday,False,6,Monsoon,2024,25,22.8,29.9,26.3,78.3,125.7,Monsoon,25.0,2.0,21.0,14.714285714285714,16.285714285714285,15.366666666666667,-0.23076923076923078
2024-07-16,364,Aginal-AT Tablet,Cardiovascular,19,312.1,5929.9,Tuesday,False,7,Monsoon,2024,29,25.4,30.7,28.0,94.3,0.0,Monsoon,19.0,9.0,16.0,14.714285714285714,17.0,15.466666666666667,0.0
2024-08-07,364,Aginal-AT Tablet,Cardiovascular,14,312.1,4369.4,Wednesday,False,8,Monsoon,2024,32,24.4,29.3,26.9,80.9,44.6,Monsoon,10.0,14.0,10.0,15.285714285714286,17.0,15.6,0.36363636363636365
2024-09-05,364,Aginal-AT Tablet,Cardiovascular,20,312.1,6242.0,Thursday,False,9,Monsoon,2024,36,22.3,34.9,28.6,86.0,0.0,Monsoon,10.0,6.0,12.0,16.714285714285715,18.0,15.866666666666667,0.9090909090909091
2024-09-24,364,Aginal-AT Tablet,Cardiovascular,25,312.1,7802.5,Tuesday,False,9,Monsoon,2024,39,27.9,31.6,29.7,71.8,11.2,Monsoon,8.0,25.0,17.0,19.142857142857142,18.0,16.133333333333333,1.8888888888888888
2024-10-13,364,Aginal-AT Tablet,Cardiovascular,14,312.1,4369.4,Sunday,True,10,Spring,2024,41,20.1,33.8,27.0,72.6,0.0,Spring,26.0,16.0,34.0,17.428571428571427,17.857142857142858,15.466666666666667,-0.4444444444444444
2024-10-18,364,Aginal-AT Tablet,Cardiovascular,13,312.1,4057.3,Friday,False,10,Spring,2024,42,24.2,31.6,27.9,70.0,0.0,Spring,11.0,30.0,14.0,17.714285714285715,16.642857142857142,15.433333333333334,0.16666666666666666
2024-10-28,364,Aginal-AT Tablet,Cardiovascular,20,312.1,6242.0,Monday,False,10,Spring,2024,44,22.9,29.2,26.1,63.0,0.0,Spring,19.0,25.0,21.0,17.857142857142858,16.285714285714285,15.4,0.05
2024-11-02,364,Aginal-AT Tablet,Cardiovascular,10,312.1,3121.0,Saturday,True,11,Spring,2024,44,18.8,33.7,26.3,56.5,0.0,Spring,19.0,19.0,23.0,16.571428571428573,15.642857142857142,14.966666666666667,-0.45
2024-11-03,364,Aginal-AT Tablet,Cardiovascular,12,312.1,3745.2,Sunday,True,11,Spring,2024,44,19.2,32.3,25.7,67.2,19.8,Spring,14.0,10.0,13.0,16.285714285714285,15.785714285714286,14.933333333333334,-0.13333333333333333
2024-11-07,364,Aginal-AT Tablet,Cardiovascular,12,312.1,3745.2,Thursday,False,11,Spring,2024,45,19.4,34.4,26.9,57.7,0.0,Spring,20.0,10.0,14.0,15.142857142857142,15.928571428571429,14.866666666666667,-0.38095238095238093
2024-11-08,364,Aginal-AT Tablet,Cardiovascular,23,312.1,7178.3,Friday,False,11,Spring,2024,45,19.8,28.1,23.9,61.1,0.0,Spring,25.0,8.0,3.0,14.857142857142858,17.0,15.533333333333333,-0.07692307692307693
